Timestamp,Trial_ID,Horizontal_Ratio,Vertical_Ratio,EAR,Eye_Direction,Dwell_Confirmed,Blink_Duration_ms,Input_Source,FSM_State,Wheelchair_Command,Left_PWM,Right_PWM,Fail_Safe_Triggered,FPS
1788177937.0983038,logic1,0.44672960449703725,0.3897886449095439,0.2579319445691215,CENTER,False,,GAZE,STOPPED,S,0,0,,27.387080555537416
1788177937.1299071,logic1,0.4483398128558225,0.3875325559205703,0.25969436753974373,CENTER,False,,GAZE,STOPPED,S,0,0,,31.642467541285374
1788177937.1631262,logic1,0.4466492672135015,0.39003241947352824,0.258116753477184,CENTER,False,,GAZE,STOPPED,S,0,0,,30.10294835357276
1788177937.1977284,logic1,0.4451964882914371,0.3892656024897621,0.2595807434353654,CENTER,False,,GAZE,STOPPED,S,0,0,,28.899925584984704
1788177937.2284424,logic1,0.44469197408885464,0.3872437061184238,0.2608170004245023,CENTER,False,,GAZE,STOPPED,S,0,0,,32.55688892338741
1788177937.2607155,logic1,0.44268614129174066,0.39005861537245295,0.2597828220224421,CENTER,False,,GAZE,STOPPED,S,0,0,,30.985601678449797
1788177937.298034,logic1,0.44196354270706695,0.38634136814128894,0.2606382674674915,CENTER,False,,GAZE,STOPPED,S,0,0,,26.797582386690348
1788177937.329708,logic1,0.4499982058866937,0.38417125761136106,0.26071980347815593,CENTER,False,,GAZE,STOPPED,S,0,0,,31.57101458002454
1788177937.361975,logic1,0.45672917822674297,0.38969204861689793,0.25965620725220095,CENTER,False,,GAZE,STOPPED,S,0,0,,30.992012413640225
1788177937.3985481,logic1,0.4668257039224917,0.39130644891835176,0.2625508778934502,CENTER,False,,GAZE,STOPPED,S,0,0,,27.342090338394144
1788177937.4299269,logic1,0.4751148192391881,0.39453660045270034,0.26561558698759635,CENTER,False,,GAZE,STOPPED,S,0,0,,31.868704981308696
1788177937.4609528,logic1,0.4756113487637209,0.3990591446644472,0.264911304418442,CENTER,False,,GAZE,STOPPED,S,0,0,,32.22966389524966
1788177937.496929,logic1,0.47707899268687803,0.4006311873177923,0.26677269891475464,CENTER,False,,GAZE,STOPPED,S,0,0,,27.795991941469623
1788177937.530258,logic1,0.4785683053358209,0.39875216656000045,0.2669411627224367,CENTER,False,,GAZE,STOPPED,S,0,0,,30.005608653350883
1788177937.5577316,logic1,0.47918125581782306,0.4039997457291919,0.26420284530443927,CENTER,False,,GAZE,STOPPED,S,0,0,,36.397198816352386
1788177937.5960677,logic1,0.4780078012572556,0.403543814874378,0.2684015400336657,CENTER,False,,GAZE,STOPPED,S,0,0,,26.08462897086992
1788177937.6288347,logic1,0.47660967860541503,0.3988206662348384,0.2686987392075316,CENTER,False,,GAZE,STOPPED,S,0,0,,30.51823394161646
1788177937.6613753,logic1,0.4745576413555679,0.4007449340713185,0.26875164308704536,CENTER,False,,GAZE,STOPPED,S,0,0,,30.732229866865964
1788177937.6975555,logic1,0.4737148737298367,0.3956785922884134,0.2721062636923125,CENTER,False,,GAZE,STOPPED,S,0,0,,27.63992935656483
1788177937.7298906,logic1,0.4736741342098704,0.3918565385936005,0.2713473856191181,CENTER,False,,GAZE,STOPPED,S,0,0,,30.926199833361597
1788177937.7607667,logic1,0.47305976426896434,0.39482251103455607,0.27024320840636407,CENTER,False,,GAZE,STOPPED,S,0,0,,32.38619709827116
1788177937.797386,logic1,0.47357470089125064,0.39374844850737756,0.27046888125837465,CENTER,False,,GAZE,STOPPED,S,0,0,,27.30880016667969
1788177937.8303685,logic1,0.4755825442142037,0.3912134639118683,0.26990983565161125,CENTER,False,,GAZE,STOPPED,S,0,0,,30.31924706154491
1788177937.8609943,logic1,0.4773819562178435,0.3958415349208471,0.26923157476064924,CENTER,False,,GAZE,STOPPED,S,0,0,,32.650407516678214
1788177937.8932104,logic1,0.476660507820809,0.3967732555133676,0.27186572019869376,CENTER,False,,GAZE,STOPPED,S,0,0,,31.040407329563955
1788177937.9301786,logic1,0.4779358884110592,0.39570478429027545,0.27278778703032147,CENTER,False,,GAZE,STOPPED,S,0,0,,27.051822995607782
1788177937.9620311,logic1,0.4758166971831374,0.4026178332692852,0.27100436055495136,CENTER,False,,GAZE,STOPPED,S,0,0,,31.394021047589106
1788177937.9934168,logic1,0.4728369758432479,0.400305943982986,0.2707740404885454,CENTER,False,,GAZE,STOPPED,S,0,0,,31.859990277102575
1788177938.0275364,logic1,0.4767478524065941,0.39581147784482956,0.2694221011818697,CENTER,False,,GAZE,STOPPED,S,0,0,,29.308457189974074
1788177938.0586338,logic1,0.4730201514894417,0.4013021392804349,0.26675475632958917,CENTER,False,,GAZE,STOPPED,S,0,0,,32.158002882816575
1788177938.0971382,logic1,0.47417359380373825,0.3995173329583632,0.26894343525286635,CENTER,False,,GAZE,STOPPED,S,0,0,,25.972369977274276
1788177938.12892,logic1,0.4755027799423496,0.3980661733595292,0.26877038928595,CENTER,False,,GAZE,STOPPED,S,0,0,,31.46278598754782
1788177938.1575317,logic1,0.47358513837586513,0.4034801581067877,0.26904458540797876,CENTER,False,,GAZE,STOPPED,S,0,0,,34.94962086492792
1788177938.1963716,logic1,0.47375442274535473,0.40038881440029855,0.270497650415554,CENTER,False,,GAZE,STOPPED,S,0,0,,25.74693226113379
1788177938.227971,logic1,0.47563266512694957,0.3977172870856251,0.27047811079994916,CENTER,False,,GAZE,STOPPED,S,0,0,,31.64652622683648
1788177938.2608392,logic1,0.4771525290080193,0.40130837164300515,0.27045179258660074,CENTER,False,,GAZE,STOPPED,S,0,0,,30.423931177554365
1788177938.296819,logic1,0.4767831778842633,0.3988343230663487,0.27083258228065316,CENTER,False,,GAZE,STOPPED,S,0,0,,27.793413292691007
1788177938.3278816,logic1,0.4807959183722791,0.39819946825328223,0.27254985113603913,CENTER,False,,GAZE,STOPPED,S,0,0,,32.193299305368996
1788177938.3598669,logic1,0.4787304109749952,0.39975546302368536,0.2715167370160344,CENTER,False,,GAZE,STOPPED,S,0,0,,31.26437878290945
1788177938.3991613,logic1,0.47604414031891384,0.39836704999307815,0.2723866951474997,CENTER,False,,GAZE,STOPPED,S,0,0,,25.450410490100303
1788177938.4306428,logic1,0.4769452579703214,0.3943963477716729,0.27285729927870495,CENTER,False,,GAZE,STOPPED,S,0,0,,31.76396104387865
1788177938.4628105,logic1,0.47409644391061573,0.39533540027643943,0.27030807396004963,CENTER,False,,GAZE,STOPPED,S,0,0,,31.08711023487819
1788177938.4984407,logic1,0.47370471805674264,0.3924665702570225,0.2716649980954974,CENTER,False,,GAZE,STOPPED,S,0,0,,28.06568258769054
1788177938.527734,logic1,0.47558002573415836,0.38807114389492786,0.27202190729043685,CENTER,False,,GAZE,STOPPED,S,0,0,,34.137778356556844
1788177938.5608106,logic1,0.47444221487057137,0.39018609425681666,0.27085838841617127,CENTER,False,,GAZE,STOPPED,S,0,0,,30.23161475864753
1788177938.5935857,logic1,0.474798308915659,0.38988972795315785,0.2727677285965253,CENTER,False,,GAZE,STOPPED,S,0,0,,30.51268359752948
1788177938.6286168,logic1,0.4827604352595226,0.38900441945137254,0.2717704598275118,CENTER,False,,GAZE,STOPPED,S,0,0,,28.54452527919749
1788177938.6597118,logic1,0.4874714522365617,0.397675873295288,0.2696129542016397,CENTER,False,,GAZE,STOPPED,S,0,0,,32.161455058505986
1788177938.698511,logic1,0.49430186041969554,0.4011249352842863,0.2699140797782514,CENTER,False,,GAZE,STOPPED,S,0,0,,25.77351186269871
1788177938.729928,logic1,0.5010481062254922,0.4001126296037404,0.2690080908251301,CENTER,False,,GAZE,STOPPED,S,0,0,,31.830009410193366
1788177938.763061,logic1,0.5000443901826349,0.40780596291097637,0.2684200991857233,CENTER,False,,GAZE,STOPPED,S,0,0,,30.1813628840757
1788177938.7990415,logic1,0.5004961918340661,0.4058248108214078,0.2701214765553356,CENTER,False,,GAZE,STOPPED,S,0,0,,27.792492462644535
1788177938.8291152,logic1,0.5025306285313118,0.40340370267772485,0.2695899585940335,CENTER,False,,GAZE,STOPPED,S,0,0,,33.25197206212293
1788177938.8609898,logic1,0.5017906946300352,0.4099298860170707,0.2689204409080469,CENTER,False,,GAZE,STOPPED,S,0,0,,31.372886934147143
1788177938.8991098,logic1,0.5004618773662719,0.4097354508025643,0.27024379570809604,CENTER,False,,GAZE,STOPPED,S,0,0,,26.233091077392643
1788177938.9273758,logic1,0.5021242969414391,0.4081448282854797,0.27042940039677976,CENTER,False,,GAZE,STOPPED,S,0,0,,35.377953220813616
1788177938.9590392,logic1,0.49920797133029243,0.41331257925491915,0.2712410353775606,CENTER,False,,GAZE,STOPPED,S,0,0,,31.582425360490944
1788177938.9979622,logic1,0.4968059030377877,0.41082635990261773,0.27192509177470586,CENTER,False,,GAZE,STOPPED,S,0,0,,25.691419050944216
1788177939.0301328,logic1,0.4959613026882046,0.4075153257497046,0.2718714710703453,CENTER,False,,GAZE,STOPPED,S,0,0,,31.084806308409483
1788177939.0621018,logic1,0.4952985524353019,0.4094751998381908,0.27100037582841574,CENTER,False,,GAZE,STOPPED,S,0,0,,31.27976732045641
1788177939.0974429,logic1,0.4939452607990431,0.4092678537913018,0.2712278011744739,CENTER,False,,GAZE,STOPPED,S,0,0,,28.29515495770201
1788177939.1293592,logic1,0.49435713878555776,0.40630619378035926,0.2715037764248781,CENTER,False,,GAZE,STOPPED,S,0,0,,31.332810410643717
1788177939.1624625,logic1,0.4973142600436161,0.4094331647838897,0.2714793346919836,CENTER,False,,GAZE,STOPPED,S,0,0,,30.208317128329227
1788177939.1942503,logic1,0.49312793700305285,0.4091488352370666,0.27225429537053236,CENTER,False,,GAZE,STOPPED,S,0,0,,31.45877429177886
1788177939.2273011,logic1,0.49349120462131635,0.4049980836553421,0.271556517588544,CENTER,False,,GAZE,STOPPED,S,0,0,,30.25582133479528
1788177939.2626903,logic1,0.49462362117476233,0.40653867036753877,0.27094840928972036,CENTER,False,,GAZE,STOPPED,S,0,0,,28.25798193075477
1788177939.2989225,logic1,0.4896607880885846,0.40776263399899615,0.2711017057441241,CENTER,False,,GAZE,STOPPED,S,0,0,,27.59955254326512
1788177939.3292801,logic1,0.4934810265664412,0.4026452459472698,0.269732603046997,CENTER,False,,GAZE,STOPPED,S,0,0,,32.94068122737161
1788177939.3602436,logic1,0.49327189694371143,0.4045792331785824,0.26979128275818154,CENTER,False,,GAZE,STOPPED,S,0,0,,32.296670465395636
1788177939.39786,logic1,0.490733096850865,0.40733190750223425,0.27120063231144664,CENTER,False,,GAZE,STOPPED,S,0,0,,26.58425342578625
1788177939.4262946,logic1,0.4931188417487461,0.4041975880175016,0.2710808347929029,CENTER,False,,GAZE,STOPPED,S,0,0,,35.16675749775717
1788177939.46105,logic1,0.4917481253025381,0.4089462357537822,0.2717276456066908,CENTER,False,,GAZE,STOPPED,S,0,0,,28.772648071672588
1788177939.4983246,logic1,0.49025795292527763,0.4092619185232682,0.2723234071392987,CENTER,False,,GAZE,STOPPED,S,0,0,,26.82843582494339
1788177939.5291224,logic1,0.49124619775005973,0.4059937817653751,0.27168922803927775,CENTER,False,,GAZE,STOPPED,S,0,0,,32.4699361331527
1788177939.5610516,logic1,0.49092037647286146,0.40397645557407147,0.27155595841201396,CENTER,False,,GAZE,STOPPED,S,0,0,,31.318772727612135
1788177939.597465,logic1,0.4892971733449233,0.40632116393629997,0.27265480927160246,CENTER,False,,GAZE,STOPPED,S,0,0,,27.46239417530397
1788177939.6288743,logic1,0.48992079432988095,0.4060584912080151,0.2730935779254199,CENTER,False,,GAZE,STOPPED,S,0,0,,31.837499335818006
1788177939.6618361,logic1,0.4913458325265687,0.40699971033510046,0.2716445358344891,CENTER,False,,GAZE,STOPPED,S,0,0,,30.33876556069122
1788177939.697999,logic1,0.49034640864385315,0.4108388747893375,0.2714329664901351,CENTER,False,,GAZE,STOPPED,S,0,0,,27.652320675105486
1788177939.7293482,logic1,0.49043035219496767,0.40744982532692264,0.27119466826449046,CENTER,False,,GAZE,STOPPED,S,0,0,,31.899486633456288
1788177939.7618809,logic1,0.4852497593684963,0.40405497269170876,0.26863849449129407,CENTER,False,,GAZE,STOPPED,S,0,0,,30.737635117804405
1788177939.7972577,logic1,0.4751630210886242,0.39975690256371066,0.2707249608552983,CENTER,False,,GAZE,STOPPED,S,0,0,,28.267313654131286
1788177939.826717,logic1,0.46545703798204446,0.39247496066609516,0.27341747492225366,CENTER,False,,GAZE,STOPPED,S,0,0,,33.944659809166176
1788177939.8599844,logic1,0.4570513705439878,0.3867340292956888,0.27250790316568574,CENTER,False,,GAZE,STOPPED,S,0,0,,30.06001533709355
1788177939.8980415,logic1,0.4519161193847632,0.3852344086147116,0.2760774299182887,CENTER,False,,GAZE,STOPPED,S,0,0,,26.274667518620838
1788177939.930458,logic1,0.4497926324676066,0.38559958630005875,0.27758464005463895,CENTER,False,,GAZE,STOPPED,S,0,0,,30.84999779343621
1788177939.9636412,logic1,0.45047734183266286,0.3839313677346208,0.27535553108156463,CENTER,False,,GAZE,STOPPED,S,0,0,,30.13647369895888
1788177939.9978976,logic1,0.4493061222088258,0.38416458133002795,0.27691044073753296,CENTER,False,,GAZE,STOPPED,S,0,0,,29.191779010446755
1788177940.0307295,logic1,0.4494756023637469,0.38238166870235013,0.27788674880707637,CENTER,False,,GAZE,STOPPED,S,0,0,,30.457733336238007
1788177940.062086,logic1,0.44728222949619156,0.37929380016683256,0.2758633874715751,CENTER,False,,GAZE,STOPPED,S,0,0,,31.89148253471008
1788177940.0987475,logic1,0.44679583951969404,0.38139697290204194,0.2770568707725474,CENTER,False,,GAZE,STOPPED,S,0,0,,27.276655242604168
1788177940.1309674,logic1,0.44731201881436167,0.38218657304867465,0.2785206275131028,CENTER,False,,GAZE,STOPPED,S,0,0,,31.036272957333768
1788177940.1617768,logic1,0.4468676492743109,0.38210572221995265,0.2765008391552012,CENTER,False,,GAZE,STOPPED,S,0,0,,32.45762397077942
1788177940.197486,logic1,0.449148474680918,0.38417504839506356,0.27652527649081826,CENTER,False,,GAZE,STOPPED,S,0,0,,28.004406668758723
1788177940.229389,logic1,0.4497813141440217,0.3836232872740752,0.27670105250761784,CENTER,False,,GAZE,STOPPED,S,0,0,,31.3454550889701
1788177940.2619586,logic1,0.44835475394745916,0.3833265234031433,0.27413072607739175,CENTER,False,,GAZE,STOPPED,S,0,0,,30.702534934961314
1788177940.2943099,logic1,0.44867435719412596,0.3829462706727477,0.2739150742317224,CENTER,False,,GAZE,STOPPED,S,0,0,,30.910701520366125
1788177940.3300755,logic1,0.4426590765994482,0.37472468703797857,0.2746288435273401,CENTER,False,,GAZE,STOPPED,S,0,0,,27.959976268406983
1788177940.3621674,logic1,0.4290192700799249,0.37170150611968955,0.2741938565152897,CENTER,False,,GAZE,STOPPED,S,0,0,,31.16055362807664
1788177940.3974533,logic1,0.42061634447892055,0.3654974841437696,0.2751871768448731,CENTER,False,,GAZE,STOPPED,S,0,0,,28.33950892555506
1788177940.430063,logic1,0.4092259136018282,0.36432486214690285,0.2775314128960207,CENTER,False,,GAZE,STOPPED,S,0,0,,30.666393706314157
1788177940.4621553,logic1,0.40268046302804916,0.3702849862700125,0.2772227749160459,CENTER,False,,GAZE,STOPPED,S,0,0,,31.15962765680834
1788177940.4983745,logic1,0.4055532181913325,0.3697411381622824,0.2773364222157515,CENTER,False,,GAZE,STOPPED,S,0,0,,27.609908302778564
1788177940.5310364,logic1,0.403236720571317,0.3722028389269211,0.27966545897156536,CENTER,False,,GAZE,STOPPED,S,0,0,,30.616922032512612
1788177940.561199,logic1,0.4014613196699738,0.372692591067645,0.27832942060150556,CENTER,False,,GAZE,STOPPED,S,0,0,,33.15471871121756
1788177940.5992455,logic1,0.4042529592649354,0.3673562085758598,0.27921131120747067,CENTER,False,,GAZE,STOPPED,S,0,0,,26.282405724812953
1788177940.6296227,logic1,0.3980900642644635,0.3676892027140672,0.28071431219709847,CENTER,False,,GAZE,STOPPED,S,0,0,,32.91999780235305
1788177940.662151,logic1,0.3933142909051238,0.36991312865831705,0.2789332013972291,CENTER,False,,GAZE,STOPPED,S,0,0,,30.742366272336806
1788177940.6943505,logic1,0.3912783820667727,0.36812228607508557,0.27920302992870877,CENTER,False,,GAZE,STOPPED,S,0,0,,31.056955839232295
1788177940.7301092,logic1,0.3872971971961154,0.3709037600804059,0.2805114236358404,CENTER,False,,GAZE,STOPPED,S,0,0,,27.96463669942528
1788177940.7613842,logic1,0.38532670067603725,0.37566066859434566,0.27912065767418914,CENTER,False,,GAZE,STOPPED,S,0,0,,31.97560454975147
1788177940.7980113,logic1,0.3879341905129299,0.3712193586400057,0.27841866133458837,CENTER,False,,GAZE,STOPPED,S,0,0,,27.301689796130912
1788177940.8293264,logic1,0.3872737809079338,0.3708600026510751,0.2798787399303938,CENTER,False,,GAZE,STOPPED,S,0,0,,31.933001895741814
1788177940.861772,logic1,0.38414784778429134,0.37171907871944937,0.2789630878619056,CENTER,False,,GAZE,STOPPED,S,0,0,,30.820980850344636
1788177940.8984563,logic1,0.38904440920580985,0.364774326514841,0.27900265381536327,CENTER,False,,GAZE,STOPPED,S,0,0,,27.259636694504923
1788177940.929113,logic1,0.38890557683961324,0.3689805826485135,0.2823543454484063,CENTER,False,,GAZE,STOPPED,S,0,0,,32.62018976512677
1788177940.9627926,logic1,0.39022685687049374,0.37146547497619337,0.28134316359654815,CENTER,False,,GAZE,STOPPED,S,0,0,,29.690404054704533
1788177940.9976454,logic1,0.39469668287379095,0.3710482252691703,0.2805548831614445,CENTER,False,,GAZE,STOPPED,S,0,0,,28.692146145584644
1788177941.030154,logic1,0.39347929970310297,0.37250736121386097,0.28192419317421624,CENTER,False,,GAZE,STOPPED,S,0,0,,30.76153107100162
1788177941.0617845,logic1,0.39101339226473214,0.37240899025236096,0.2800393029583883,CENTER,False,,GAZE,STOPPED,S,0,0,,31.615039044833722
1788177941.098592,logic1,0.39351657003012686,0.3687180201045675,0.2788592358425084,CENTER,False,,GAZE,STOPPED,S,0,0,,27.169228576795767
1788177941.128482,logic1,0.3943000560109426,0.3662253616549965,0.2798802052915164,CENTER,False,,GAZE,STOPPED,S,0,0,,33.45380296069423
1788177941.1574872,logic1,0.3909387454554224,0.3691454896891442,0.27923026445197774,CENTER,False,,GAZE,STOPPED,S,0,0,,34.477320926562214
1788177941.1947765,logic1,0.3946192574163063,0.36751882587457785,0.2784506646596098,CENTER,False,,GAZE,STOPPED,S,0,0,,26.816943192353186
1788177941.2282777,logic1,0.4137591708670949,0.3714955473229654,0.2746538270052964,CENTER,False,,GAZE,STOPPED,S,0,0,,29.849935593147965
1788177941.2611554,logic1,0.44621545831487835,0.381291207556976,0.26944359949503155,CENTER,False,,GAZE,STOPPED,S,0,0,,30.416429773162385
1788177941.295588,logic1,0.48315852000211246,0.3854329489152649,0.2655658416370815,CENTER,False,,GAZE,STOPPED,S,0,0,,29.04180082119884
1788177941.3294158,logic1,0.5171333837526845,0.39015585532145625,0.2636609224465682,CENTER,False,,GAZE,STOPPED,S,0,0,,29.562334367070765
1788177941.3615973,logic1,0.5298453107735784,0.3984185833030697,0.26711500309917546,CENTER,False,,GAZE,STOPPED,S,0,0,,31.073522003259743
1788177941.3964324,logic1,0.5306555588715717,0.39803934656495477,0.27082020340589796,CENTER,False,,GAZE,STOPPED,S,0,0,,28.705106182032207
1788177941.43042,logic1,0.5365822694417661,0.3974221492856681,0.2731273809194674,CENTER,False,,GAZE,STOPPED,S,0,0,,29.42421393795687
1788177941.4608364,logic1,0.5402429699654792,0.4021129054200532,0.2743845111674714,CENTER,False,,GAZE,STOPPED,S,0,0,,32.87510091469866
1788177941.4978647,logic1,0.5453100650031667,0.40166229429444855,0.2735805711030172,CENTER,False,,GAZE,STOPPED,S,0,0,,27.007578830786667
1788177941.5293796,logic1,0.5501959953780315,0.40191958379797654,0.2733767735082609,CENTER,False,,GAZE,STOPPED,S,0,0,,31.731039543662952
1788177941.5607266,logic1,0.5499452490842373,0.4057723744814154,0.27354205597635195,CENTER,False,,GAZE,STOPPED,S,0,0,,31.900699726194098
1788177941.597625,logic1,0.550707004441506,0.4062337101398064,0.2734332430710107,CENTER,False,,GAZE,STOPPED,S,0,0,,27.101289705616292
1788177941.6287456,logic1,0.5513105743268886,0.40551411759678735,0.2733694049014136,CENTER,False,,GAZE,STOPPED,S,0,0,,32.13164285440686
1788177941.6616633,logic1,0.5512314352797033,0.40738967172664775,0.27265890000431603,CENTER,False,,GAZE,STOPPED,S,0,0,,30.38007837115478
1788177941.6977377,logic1,0.5505207597093384,0.4056254150179995,0.27213139903091693,CENTER,False,,GAZE,STOPPED,S,0,0,,27.720672015650404
1788177941.729926,logic1,0.5493951150794383,0.40558420565351405,0.27136524137822793,CENTER,False,,GAZE,STOPPED,S,0,0,,31.06707750651813
1788177941.762414,logic1,0.5492625055234827,0.40395001666882047,0.27150392308045634,CENTER,False,,GAZE,STOPPED,S,0,0,,30.780493890580853
1788177941.797935,logic1,0.5462216599578131,0.401854263998991,0.2708911001090829,CENTER,False,,GAZE,STOPPED,S,0,0,,28.152336461144
1788177941.826006,logic1,0.5441493184173225,0.4010133365398715,0.26958429796592354,CENTER,False,,GAZE,STOPPED,S,0,0,,35.62404661196895
1788177941.8628273,logic1,0.541225727096988,0.39816775292200735,0.26998821759279806,CENTER,False,,GAZE,STOPPED,S,0,0,,27.15832140845253
1788177941.8984923,logic1,0.5375913840358381,0.39836066626133887,0.26986802700194357,CENTER,False,,GAZE,STOPPED,S,0,0,,28.0384782506969
1788177941.926351,logic1,0.5375726888055221,0.39927260183456686,0.2710321577345339,CENTER,False,,GAZE,STOPPED,S,0,0,,35.893849537453036
1788177941.9619958,logic1,0.5369789173725513,0.3993256704429392,0.272345239205821,CENTER,False,,GAZE,STOPPED,S,0,0,,28.05498217427075
1788177941.994411,logic1,0.5248024129672361,0.39889231915023493,0.270859914422785,CENTER,False,,GAZE,STOPPED,S,0,0,,30.85022470339887
1788177942.0266266,logic1,0.5121606598967223,0.39817817576163966,0.27174310275112123,CENTER,False,,GAZE,STOPPED,S,0,0,,31.0397181910351
1788177942.0606983,logic1,0.495909137296613,0.39834603577358796,0.27257593409785863,CENTER,False,,GAZE,STOPPED,S,0,0,,29.349679514092983
1788177942.0966277,logic1,0.4827304812239115,0.40269060984625343,0.27427517762544484,CENTER,False,,GAZE,STOPPED,S,0,0,,27.832143331121433
1788177942.1301153,logic1,0.4835349521748593,0.4055901234685175,0.27694158652316503,CENTER,False,,GAZE,STOPPED,S,0,0,,29.864600837344423
1788177942.1586053,logic1,0.4825698541402731,0.4079930151429093,0.27800380948265174,CENTER,False,,GAZE,STOPPED,S,0,0,,35.09907195876116
1788177942.197415,logic1,0.4833911329104915,0.4133240000311168,0.279802557370566,CENTER,False,,GAZE,STOPPED,S,0,0,,25.766386946959738
1788177942.229228,logic1,0.48208701835705003,0.4129227317857876,0.27820862827330073,CENTER,False,,GAZE,STOPPED,S,0,0,,31.434254408645668
1788177942.2612607,logic1,0.4757587568969859,0.41088792742510544,0.2755669817522763,CENTER,False,,GAZE,STOPPED,S,0,0,,31.217374477143156
1788177942.297794,logic1,0.4734558762648715,0.4090019960637854,0.2721651257373408,CENTER,False,,GAZE,STOPPED,S,0,0,,27.37242463992273
1788177942.3298407,logic1,0.47144008790691083,0.4047162283674722,0.2678278596170963,CENTER,False,,GAZE,STOPPED,S,0,0,,31.20413644310531
1788177942.3612614,logic1,0.46867219779865954,0.39959682474015257,0.2668906277542045,CENTER,False,,GAZE,STOPPED,S,0,0,,31.826145020790968
1788177942.3974423,logic1,0.46991045581391333,0.40068616736443813,0.2664771035965998,CENTER,False,,GAZE,STOPPED,S,0,0,,27.639382936521013
1788177942.4287205,logic1,0.4677747495868444,0.40074381601778974,0.26769204360708343,CENTER,False,,GAZE,STOPPED,S,0,0,,31.971704729091076
1788177942.4619148,logic1,0.466953707122159,0.39806074489369286,0.2680305276545492,CENTER,False,,GAZE,STOPPED,S,0,0,,30.12500179559003
1788177942.499001,logic1,0.46724656881456567,0.40070446067013643,0.26797101816639735,CENTER,False,,GAZE,STOPPED,S,0,0,,26.96434586949534
1788177942.5288155,logic1,0.46737030437864086,0.3994645469343544,0.26808734496130826,CENTER,False,,GAZE,STOPPED,S,0,0,,33.539138153002234
1788177942.5601838,logic1,0.4680811147435361,0.39649408707258005,0.26827798491170896,CENTER,False,,GAZE,STOPPED,S,0,0,,31.878635869606523
1788177942.5956988,logic1,0.46906355549651424,0.4025153347455626,0.26874403653208623,CENTER,False,,GAZE,STOPPED,S,0,0,,28.157061244218287
1788177942.6286411,logic1,0.46943431332510005,0.4037933089480929,0.2675811265818537,CENTER,False,,GAZE,STOPPED,S,0,0,,30.356331738667862
1788177942.6616552,logic1,0.470086137935087,0.4025786165645452,0.2679134615147098,CENTER,False,,GAZE,STOPPED,S,0,0,,30.29165703720823
1788177942.698244,logic1,0.4766486235273507,0.4009912453323582,0.26715358471420175,CENTER,False,,GAZE,STOPPED,S,0,0,,27.330687778972404
1788177942.7292743,logic1,0.4801612254756254,0.39107147800665487,0.2691856492954293,CENTER,False,,GAZE,STOPPED,S,0,0,,32.22693989196997
1788177942.762933,logic1,0.4818551950419181,0.38791421042788393,0.27408460321116757,CENTER,False,,GAZE,STOPPED,S,0,0,,29.709962812112625
1788177942.798476,logic1,0.4812032107353994,0.3903030752755421,0.27989239960419593,CENTER,False,,GAZE,STOPPED,S,0,0,,28.135151633048693
1788177942.8310776,logic1,0.475119560367374,0.39517004132912414,0.2858670283034533,CENTER,False,,GAZE,STOPPED,S,0,0,,30.673345960611666
1788177942.8615317,logic1,0.4721989568148031,0.4011285184305997,0.2883481107174315,CENTER,False,,GAZE,STOPPED,S,0,0,,32.835980741378634
1788177942.8942227,logic1,0.47109874569095794,0.4044713091754969,0.28956810546950995,CENTER,False,,GAZE,STOPPED,S,0,0,,30.589234011829312
1788177942.928498,logic1,0.47277792422324527,0.4053731001249211,0.2887155071090821,CENTER,False,,GAZE,STOPPED,S,0,0,,29.174113850091814
1788177942.9610052,logic1,0.47539777855000276,0.4052724012733621,0.2878961701657119,CENTER,False,,GAZE,STOPPED,S,0,0,,30.764238614609386
1788177942.9976661,logic1,0.4761142235427139,0.4051771233875455,0.2888820357294804,CENTER,False,,GAZE,STOPPED,S,0,0,,27.276477856538985
1788177943.0296009,logic1,0.4777642765402045,0.4051402539929683,0.28823365262159806,CENTER,False,,GAZE,STOPPED,S,0,0,,31.313862509705547
1788177943.0619094,logic1,0.47861424449382634,0.40343220059344487,0.28804779689312004,CENTER,False,,GAZE,STOPPED,S,0,0,,30.952674031599845
1788177943.0983744,logic1,0.4765098936554176,0.4057194313780601,0.2894126483574714,CENTER,False,,GAZE,STOPPED,S,0,0,,27.423071893715512
1788177943.1304607,logic1,0.47697996153700273,0.40695043206623643,0.2891304422702825,CENTER,False,,GAZE,STOPPED,S,0,0,,31.166342195604038
1788177943.1617508,logic1,0.4758508477371799,0.40708271696120457,0.29078052124383885,CENTER,False,,GAZE,STOPPED,S,0,0,,31.95830634776712
1788177943.1974707,logic1,0.47432770839635374,0.4097412232910823,0.2930005117885133,CENTER,False,,GAZE,STOPPED,S,0,0,,27.995995140770802
1788177943.2302315,logic1,0.4742023612707819,0.4084960300541043,0.29288424852145345,CENTER,False,,GAZE,STOPPED,S,0,0,,30.524452724732186
1788177943.262105,logic1,0.4733287520478592,0.3989234087491028,0.293718941095369,CENTER,False,,GAZE,STOPPED,S,0,0,,31.3731216013045
1788177943.2987266,logic1,0.4690022629346779,0.3905853766421486,0.2977025361368447,CENTER,False,,GAZE,STOPPED,S,0,0,,27.30648889004629
1788177943.3293457,logic1,0.46267030588328256,0.3830255572156757,0.30558202708438337,CENTER,False,,GAZE,STOPPED,S,0,0,,32.659814364916215
